Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-F-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN6648_c0_g1_i10.p2.p1,XM_008192817.2,0,2280,LG3,OG0009955,TC002887,LG3,7246024,2378,36.92,1,Anaphase-promoting complex subunit 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WHQ9],iB_00463,LG3,I,20,low,Female,LG3,Autosome,0.6861391,D_Tfree-Tcast_anc,0.45455262,0.59405378,1.50948224,0.23158648,0.235030922,C_Tconf_anc,0.364927684,0.644047937,-0.634760022,0.129896762,0.246826395,D_Tfree-Tcast_anc,0.454552617,0.543009512,-0.880950623825963,0.207726222,0.359620338,B_Tbrev_anc,0.370178473,0.97147826,-0.0417463834250344,0.010558134,0.428843185,A_MRCA,0.383400584,1.118525123,0.16159766104306,0.045442601
T_cast_DN6648_c0_g1_i10.p3.p1,XM_970376.3,0,1005,LG3,OG0009954,TC002888,LG3,7243264,1687,37.58,1,"Hypoxia-inducible factor 1, alpha subunit inhibitor [Source:UniProtKB/TrEMBL;Acc:D6WHQ8]",iB_13913,LG3,III,20,low,Female,LG3,Autosome,1.23182446,D_Tfree-Tcast_anc,1.43427963,-0.2195296,0.8588454,0.20245517,0.968600775,C_Tconf_anc,1.333545155,0.726335191,-0.461292614,0.36494438,1.663552674,D_Tfree-Tcast_anc,1.434279627,1.159852405,0.213941229129819,0.229273048,1.783370551,B_Tbrev_anc,1.409497396,1.265252817,0.339425686636575,0.373873155,1.299290823,A_MRCA,1.384658553,0.93834745,-0.0918058739692024,0.085367731
T_cast_DN6652_c0_g1_i1.p1.p1,XM_001810577.3,0,1851,LG5,OG0009879,TC010945,LG5,1645811,2006,33.16,1,General transcription factor 3C polypeptide 5-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WN73],iB_09967,LG5,II,30,low,Female,LG5,Autosome,0.38133149,D_Tfree-Tcast_anc,0.33733092,0.17688111,1.13043741,0.04400057,0.231079564,C_Tconf_anc,0.321408057,0.718960083,-0.476016421,0.090328493,0.297569392,D_Tfree-Tcast_anc,0.337330922,0.88212901,-0.180938431902511,0.03976153,0.347024553,B_Tbrev_anc,0.343857462,1.009210476,0.0132270878378826,0.003167091,0.506719482,A_MRCA,0.380564021,1.331496027,0.413048123701814,0.126155461
T_cast_DN6652_c0_g1_i1.p2.p1,XM_008201101.2,0,948,LG5,OG0009880,TC010900,LG5,1650105,1167,31.83,1,Transcription initiation factor IIB-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WN74],iB_04933,LG5,I,100,high,Female,LG5,Autosome,1.48464069,D_Tfree-Tcast_anc,1.33715082,0.15095161,1.1103016,0.14748987,1.797428622,C_Tconf_anc,1.64789177,1.090744341,0.125312989,0.149536852,1.106934416,D_Tfree-Tcast_anc,1.337150821,0.827830637,-0.272592452488496,0.230216405,1.853995054,B_Tbrev_anc,1.725936001,1.074196872,0.103258425953488,0.128059053,2.07900373,A_MRCA,1.80551196,1.151476022,0.203484369537525,0.27349177
T_cast_DN666_c0_g1_i1.p1.p1,XM_962814.4,0,1446,LG8,OG0013656,TC015452,LG8,9663568,1908,35.07,1,Protein Red-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A510],iB_10161,LG6,III,60,low,Female,LG8,Autosome,1.55215835,D_Tfree-Tcast_anc,1.54709526,0.00471372,1.00327265,0.00506309,1.057968604,C_Tconf_anc,1.450195347,0.729535236,-0.454950435,0.392226743,1.567829196,D_Tfree-Tcast_anc,1.547095258,1.013401849,0.0192063668375883,0.020733938,1.92546824,B_Tbrev_anc,1.536429887,1.253209311,0.325627393245511,0.389038353,1.475846998,A_MRCA,1.522775449,0.969182291,-0.0451600509993474,0.046928451
T_cast_DN666_c2_g1_i1.p1.p1,XM_008194052.2,0,2775,LG4,OG0009982,TC007305,LG4,6305271,3487,31.12,2,Anoctamin [Source:UniProtKB/TrEMBL;Acc:A0A139WJC5],iB_04311,LG4,I,30,low,Female,LG4,Autosome,0.95504123,D_Tfree-Tcast_anc,1.16297985,-0.2841912,0.82120187,0.20793862,1.026575634,C_Tconf_anc,1.121051666,0.915725533,-0.127012845,0.094476032,1.382080744,D_Tfree-Tcast_anc,1.162979854,1.188396118,0.24901579707581,0.219100889,1.26778944,B_Tbrev_anc,1.134292747,1.117691569,0.160522125925377,0.133496693,0.99069195,A_MRCA,1.101927367,0.899053767,-0.153520698324146,0.111235417
T_cast_DN6673_c0_g1_i1.p1.p1,XM_001812899.3,0,621,LG5,OG0014187,TC013006,LG5,15304833,804,46.52,1,Mediator of RNA polymerase II transcription subunit 20-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WJU4],iB_08449,LG5,II,30,low,Female,LG5,Autosome,0.70001545,D_Tfree-Tcast_anc,0.66096461,0.08281374,1.05908159,0.03905084,0.731796095,C_Tconf_anc,0.773151339,0.946510803,-0.079309123,0.041355244,0.592047025,D_Tfree-Tcast_anc,0.660964608,0.895731811,-0.158861251494915,0.068917582,1.083825052,B_Tbrev_anc,0.831831924,1.302937553,0.381767940838665,0.251993128,0.813799763,A_MRCA,0.827767756,0.98312571,-0.0245521926962472,0.013967993
T_cast_DN6679_c0_g1_i1.p1.p1,XM_008200094.2,0,1941,LG9,OG0012621,TC012749,LG9,14196732,2520,42.19,1,Protein TRC8 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZZ4],iB_12704,LG9,III,20,low,Female,LG9,Autosome,0.93236477,D_Tfree-Tcast_anc,0.99720765,-0.0969995,0.93497555,0.06484288,1.238666195,C_Tconf_anc,1.067856586,1.15995557,0.214069547,0.170809609,1.043242121,D_Tfree-Tcast_anc,0.997207647,1.046163379,0.06510817393536,0.046034474,0.797655526,B_Tbrev_anc,1.041828387,0.765630439,-0.38527990666749,0.244172862,1.290889985,A_MRCA,1.097962987,1.175713572,0.233536632601227,0.192926998
T_cast_DN669_c0_g1_i9.p1.p1,XM_008202772.2,0,1107,LG2,OG0012856,TC000589,LG2,9349209,3366,36.92,2,Fruitless [Source:UniProtKB/TrEMBL;Acc:D6W9F8],iB_03049,LG2,II,60,low,Female,LG2,"LG2,Neo-X",1.0257055,D_Tfree-Tcast_anc,1.04015212,-0.020178,0.98611105,0.01444662,0.801667771,C_Tconf_anc,0.920170938,0.871216138,-0.198897417,0.118503167,1.086540544,D_Tfree-Tcast_anc,1.040152119,1.044597732,0.0629474759792568,0.046388425,0.934077172,B_Tbrev_anc,0.909478454,1.02704706,0.0385022881241725,0.024598718,0.784374445,A_MRCA,0.881281961,0.890038012,-0.168061142817822,0.096907517
T_cast_DN669_c0_g1_i9.p1.p1,XM_008202772.2,0,1107,LG2,OG0012856,TC000589,LG2,9349209,3366,36.92,2,Fruitless [Source:UniProtKB/TrEMBL;Acc:D6W9F8],iB_06604,LGX,I,40,low,Female,LG2,"LG2,Neo-X",1.0257055,D_Tfree-Tcast_anc,1.04015212,-0.020178,0.98611105,0.01444662,0.801667771,C_Tconf_anc,0.920170938,0.871216138,-0.198897417,0.118503167,1.086540544,D_Tfree-Tcast_anc,1.040152119,1.044597732,0.0629474759792568,0.046388425,0.934077172,B_Tbrev_anc,0.909478454,1.02704706,0.0385022881241725,0.024598718,0.784374445,A_MRCA,0.881281961,0.890038012,-0.168061142817822,0.096907517
T_cast_DN67_c0_g2_i2.p1.p1,XM_001809934.3,0,1875,LG4,OG0012295,TC007009,LG4,12052137,4590,31.25,1,Palmitoyltransferase [Source:UniProtKB/TrEMBL;Acc:D2A2T8],iB_01107,LG4,I,10,low,Female,LG4,Autosome,0.49800558,D_Tfree-Tcast_anc,0.42253535,0.23708987,1.17861282,0.07547023,0.352093497,C_Tconf_anc,0.393939136,0.893776387,-0.162014164,0.041845639,0.354678104,D_Tfree-Tcast_anc,0.422535352,0.839404567,-0.252561782801506,0.067857248,0.381089484,B_Tbrev_anc,0.395742482,0.962973401,-0.0544321455656539,0.014652998,0.435967405,A_MRCA,0.404808552,1.076971824,0.106980506393118,0.031158853
T_cast_DN670_c0_g1_i1.p1.p1,XM_963486.3,0,2505,LG2,OG0011038,TC004949,LG2,4969373,2722,35.66,1,V-type proton ATPase subunit a [Source:UniProtKB/TrEMBL;Acc:D6WCX7],iB_00788,LG2,I,100,high,Female,LG2,"LG2,Neo-X",3.43816466,D_Tfree-Tcast_anc,4.18877831,-0.2848909,0.82080368,0.75061365,1.429149099,C_Tconf_anc,3.167829217,0.451144617,-1.148338123,1.738680118,5.211192584,D_Tfree-Tcast_anc,4.188778311,1.244084121,0.315084039489272,1.022414273,3.851790107,B_Tbrev_anc,3.310502136,1.163506305,0.218479028267976,0.541287971,3.39665047,A_MRCA,3.329918627,1.020040082,0.0286258434608302,0.066731843
T_cast_DN671_c0_g2_i3.p1.p1,NM_001160153.1,0,1023,LG8,OG0010178,TC030608,LG8,5149352,1475,30.47,2,,iB_02896,LG8,I,10,low,Female,LG8,Autosome,3.04121869,D_Tfree-Tcast_anc,2.22029907,0.45389554,1.3697338,0.82091962,10.67797425,C_Tconf_anc,5.932163659,1.800013429,0.84800767,4.745810591,0.411193945,D_Tfree-Tcast_anc,2.220299071,0.185197549,-2.43286309288183,1.809105126,7.628790768,B_Tbrev_anc,5.917522847,1.289186534,0.366461024069216,1.711267922,2.691797047,A_MRCA,5.190494561,0.518601265,-0.947302368873593,2.498697515
T_cast_DN6722_c0_g1_i1.p1.p1,XM_008192467.2,0,1116,LG3,OG0014783,TC003354,LG3,2040407,2000,33.19,1,Ocelliless [Source:UniProtKB/TrEMBL;Acc:O46169],iB_07391,LG3,II,90,high,Female,LG3,Autosome,0.11918173,D_Tfree-Tcast_anc,0.12473454,-0.0656979,0.95548301,0.00555281,0.176136097,C_Tconf_anc,0.175269173,1.004946242,0.007118329,0.000866924,0.116833839,D_Tfree-Tcast_anc,0.124734539,0.936659885,-0.0944028160250606,0.0079007,0.310920013,B_Tbrev_anc,0.195464451,1.59067294,0.669637232069353,0.115455562,0.136947986,A_MRCA,0.182275752,0.751323114,-0.41249460852535,0.045327766
T_cast_DN6730_c0_g1_i1.p1.p1,XM_965439.3,0,837,LG7,OG0013856,TC009716,LG7,4847448,1407,39.73,1,,iB_09224,LG7,III,80,low,Female,LG7,Autosome,0.19814207,D_Tfree-Tcast_anc,0.14838383,0.41720133,1.33533464,0.04975824,0.147846714,C_Tconf_anc,0.166796544,0.886389553,-0.173987217,0.01894983,0.093723697,D_Tfree-Tcast_anc,0.148383832,0.631630113,-0.662848140677419,0.054660135,0.295315834,B_Tbrev_anc,0.180318813,1.637742781,0.711708789707934,0.114997021,0.072513002,A_MRCA,0.156021064,0.464764177,-1.10542922030288,0.083508063
T_cast_DN6736_c0_g1_i1.p2.p1,XM_970726.3,0,486,LG3,OG0011399,TC002690,LG3,18658751,486,40.74,1,,iB_16836,LG3,II/III,50,low,Female,LG3,Autosome,0.22555834,D_Tfree-Tcast_anc,0.25245543,-0.1625281,0.89345806,0.02689709,0.245194738,C_Tconf_anc,0.269758235,0.908942551,-0.137738981,0.024563497,0.274746108,D_Tfree-Tcast_anc,0.252455429,1.088295501,0.122070339750191,0.022290679,0.305067422,B_Tbrev_anc,0.284626918,1.071815076,0.100056014141387,0.020440504,0.359096276,A_MRCA,0.30141115,1.191383518,0.252637906194275,0.057685126
T_cast_DN6748_c0_g1_i1.p1.p1,XM_008193487.2,0,2442,LG4,OG0014539,TC007824,LG4,1047957,2738,38.55,1,,iB_02752,LG4,II,20,low,Female,LG4,Autosome,0.10995352,D_Tfree-Tcast_anc,0.10831427,0.0216704,1.01513416,0.00163925,0.102035671,C_Tconf_anc,0.113067531,0.902431235,-0.148111092,0.01103186,0.105409601,D_Tfree-Tcast_anc,0.108314274,0.97318291,-0.039217109978619,0.002904674,0.13902964,B_Tbrev_anc,0.118522756,1.173020647,0.230228407800086,0.020506884,0.12216218,A_MRCA,0.119343025,1.023622283,0.0336834586674589,0.002819155
T_cast_DN6748_c0_g1_i1.p1.p1,XM_008193487.2,5.00E-57,167,LG4,OG0014539,TC007824,LG4,1047957,2738,38.55,1,,iB_02752,LG4,II,20,low,Female,LG4,Autosome,0.10995352,D_Tfree-Tcast_anc,0.10831427,0.0216704,1.01513416,0.00163925,0.102035671,C_Tconf_anc,0.113067531,0.902431235,-0.148111092,0.01103186,0.105409601,D_Tfree-Tcast_anc,0.108314274,0.97318291,-0.039217109978619,0.002904674,0.13902964,B_Tbrev_anc,0.118522756,1.173020647,0.230228407800086,0.020506884,0.12216218,A_MRCA,0.119343025,1.023622283,0.0336834586674589,0.002819155
T_cast_DN6748_c0_g1_i1.p1.p1,XM_008193487.2,5.00E-57,167,LG4,OG0014539,TC007824,LG4,1047957,2738,38.55,1,,iB_02752,LG4,II,20,low,Female,LG4,Autosome,0.10995352,D_Tfree-Tcast_anc,0.10831427,0.0216704,1.01513416,0.00163925,0.102035671,C_Tconf_anc,0.113067531,0.902431235,-0.148111092,0.01103186,0.105409601,D_Tfree-Tcast_anc,0.108314274,0.97318291,-0.039217109978619,0.002904674,0.13902964,B_Tbrev_anc,0.118522756,1.173020647,0.230228407800086,0.020506884,0.12216218,A_MRCA,0.119343025,1.023622283,0.0336834586674589,0.002819155
T_cast_DN675_c0_g1_i1.p1.p1,XM_008202108.2,0,2547,LG10,OG0010978,TC004359,LG10,7139000,2894,39.95,1,Protein FAM91A1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X556],iB_08070,LG10,II,40,low,Female,LG10,Autosome,0.7615786,D_Tfree-Tcast_anc,0.69446952,0.13308157,1.09663359,0.06710909,0.642830331,C_Tconf_anc,0.677525607,0.948791196,-0.075837472,0.034695276,0.631871299,D_Tfree-Tcast_anc,0.694469517,0.909861821,-0.136280632570512,0.062598218,0.634844618,B_Tbrev_anc,0.68176183,0.931182401,-0.102864302014123,0.046917212,0.799005597,A_MRCA,0.708186746,1.128241387,0.174075764844675,0.09081885
T_cast_DN6758_c0_g1_i1.p2.p1,XM_964395.3,0,1122,LG7,OG0013792,TC009283,LG7,1925657,1197,54.05,1,Zinc transporter ZIP3-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WS09],iB_09194,LG7,II,30,low,Female,LG7,Autosome,0.1700763,D_Tfree-Tcast_anc,0.13867167,0.29450899,1.22646749,0.03140463,0.125647286,C_Tconf_anc,0.150574154,0.834454539,-0.261094641,0.024926868,0.104098329,D_Tfree-Tcast_anc,0.138671674,0.750681993,-0.413726219021876,0.034573346,0.154427805,B_Tbrev_anc,0.163371309,0.945256577,-0.0812221132577372,0.008943505,0.27578067,A_MRCA,0.188706626,1.461425471,0.5473762568317,0.087074044
T_cast_DN676_c0_g1_i4.p1.p1,XM_969706.3,0,1767,LG9,OG0014556,TC012625,LG9,12239364,2370,50.08,1,Bardet-Biedl syndrome 1 protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZ82],iB_13665,LG9,III,70,low,Female,LG9,Autosome,0.22807318,D_Tfree-Tcast_anc,0.18743854,0.2830792,1.21678915,0.04063464,0.200270078,C_Tconf_anc,0.303356578,0.660180436,-0.599067709,0.1030865,0.115943795,D_Tfree-Tcast_anc,0.187438541,0.618569662,-0.692992017522088,0.071494746,0.820356901,B_Tbrev_anc,0.383299362,2.140251152,1.09778010234578,0.437057539,0.188026196,A_MRCA,0.339287836,0.554179006,-0.85157603622712,0.15126164
T_cast_DN6760_c0_g1_i1.p1.p1,XM_015981459.1,0,1152,LG7,OG0012886,TC009259,LG7,2319266,3255,33.98,2,cAMP-dependent protein kinase type II regulatory subunit-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WF94],iB_01516,LG7,I,0,low,Female,LG7,Autosome,3.84468007,D_Tfree-Tcast_anc,2.97275098,0.37106494,1.29330714,0.87192909,3.218888122,C_Tconf_anc,3.036469739,1.060075811,0.084167443,0.182418383,2.083858454,D_Tfree-Tcast_anc,2.972750976,0.700986551,-0.512541329056872,0.888892521,3.476402572,B_Tbrev_anc,3.003919819,1.157288736,0.210748852871078,0.472482753,1.899159441,A_MRCA,2.75492406,0.689369071,-0.536651521395662,0.855764619
T_cast_DN6760_c0_g1_i2.p2.p1,XM_967395.4,0,1140,LG7,OG0012288,TC009258,LG7,2339654,2890,37.01,1,Regulator of gene activity-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WSE4],iB_10265,LG7,II,100,high,Female,LG7,Autosome,1.56943087,D_Tfree-Tcast_anc,1.48790281,0.07696119,1.05479395,0.08152806,2.281149424,C_Tconf_anc,1.784518535,1.278299653,0.354226066,0.496630889,1.327408674,D_Tfree-Tcast_anc,1.487902809,0.892133993,-0.164667684711404,0.160494135,1.631665648,B_Tbrev_anc,1.74578956,0.934629056,-0.0975342060979907,0.114123912,1.66266581,A_MRCA,1.727054763,0.962717481,-0.0548156086158118,0.064388953
T_cast_DN6778_c0_g1_i1.p1.p1,XM_008198446.2,0,1662,LG8,OG0012321,TC006298,LG8,6683342,1746,33.1,1,Tetratricopeptide repeat protein 26-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WVY7],iB_10457,LG8,II,20,low,Female,LG8,Autosome,0.10273988,D_Tfree-Tcast_anc,0.12272913,-0.2564815,0.83712707,0.01998925,0.137476129,C_Tconf_anc,0.150090387,0.915955587,-0.126650448,0.012614258,0.135434171,D_Tfree-Tcast_anc,0.122729128,1.103521008,0.142114095465631,0.012705043,0.250023749,B_Tbrev_anc,0.165210871,1.513361366,0.597756520725315,0.084812878,0.12436711,A_MRCA,0.156005324,0.797197859,-0.326990260060959,0.031638214
T_cast_DN6779_c0_g1_i1.p1.p1,XM_008199497.2,0,2826,LG9,OG0012996,TC012371,LG9,5793487,3453,32.52,1,,iB_14493,LG9,III,80,low,Female,LG9,Autosome,0.39729874,D_Tfree-Tcast_anc,0.4234137,-0.0918437,0.93832282,0.02611496,1.052604849,C_Tconf_anc,0.652475192,1.613248843,0.68996899,0.400129657,0.38854712,D_Tfree-Tcast_anc,0.423413703,0.917653627,-0.123978391752977,0.034866583,0.504262215,B_Tbrev_anc,0.617253599,0.816944957,-0.291689217283763,0.112991384,0.558413478,A_MRCA,0.603991953,0.924537943,-0.113195566358758,0.045578475
T_cast_DN6779_c0_g1_i1.p2.p1,XM_015983227.1,0,1575,LG9,OG0014388,TC034311,LG9,5801333,1694,34.62,1,,iB_05170,LG9,I,10,low,Female,LG9,Autosome,0.46190198,D_Tfree-Tcast_anc,0.47183348,-0.0306911,0.97895126,0.0099315,1.162791506,C_Tconf_anc,0.74019169,1.570932937,0.651621593,0.422599816,0.410321727,D_Tfree-Tcast_anc,0.471833483,0.86963249,-0.20152225315028,0.061511756,0.408791068,B_Tbrev_anc,0.713700824,0.572776511,-0.803955763738709,0.304909756,1.069872395,A_MRCA,0.793976341,1.347486492,0.430270811143517,0.275896054
T_cast_DN6780_c0_g1_i1.p1.p1,XM_008202135.2,0,2811,LGX,OG0013301,TC001878,LGX,278810,3377,40.94,1,,iB_03264,LGX,I,60,low,Female,LGX,X,0.63474345,D_Tfree-Tcast_anc,0.58925196,0.10728894,1.07720209,0.04549149,0.35601984,C_Tconf_anc,0.516326596,0.689524503,-0.536326273,0.160306756,0.563174922,D_Tfree-Tcast_anc,0.589251962,0.955745517,-0.0653015661484682,0.026077041,0.614461542,B_Tbrev_anc,0.538072237,1.141968494,0.191522848092754,0.076389305,0.562330292,A_MRCA,0.543539624,1.034570926,0.0490325540611279,0.018790668
T_cast_DN6793_c0_g1_i1.p1.p1,XM_008202230.2,0,1305,LG5,OG0013591,TC010446,LG5,7420845,1839,33.37,1,,iB_09079,LG5,II,40,low,Female,LG5,Autosome,0.22937893,D_Tfree-Tcast_anc,0.26962362,-0.233214,0.85073754,0.04024469,0.275023074,C_Tconf_anc,0.309992314,0.8871932,-0.172679787,0.03496924,0.299121205,D_Tfree-Tcast_anc,0.269623615,1.109402842,0.149783326596986,0.02949759,0.206711696,B_Tbrev_anc,0.337534737,0.612416067,-0.707415960688037,0.130823041,0.782612332,A_MRCA,0.437848285,1.78740527,0.837866783435123,0.344764047
T_cast_DN68_c0_g1_i14.p1.p1,XM_015983226.1,0,2103,LG9,OG0015227,TC012101,LG9,5829278,2819,34.59,1,Acylamino-acid-releasing enzyme-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X1Y3],iB_10919,LG9,II/III,30,low,Female,LG9,Autosome,1.07400336,D_Tfree-Tcast_anc,1.27316013,-0.2454154,0.84357288,0.19915677,1.077195551,C_Tconf_anc,1.136284399,0.947998188,-0.077043793,0.059088848,1.50875643,D_Tfree-Tcast_anc,1.273160127,1.185048446,0.244946038814828,0.235596303,0.895085702,B_Tbrev_anc,1.099738302,0.813907909,-0.297062526935705,0.2046526,1.19783923,A_MRCA,1.121848721,1.067736859,0.0945561428100986,0.075990509
T_cast_DN681_c0_g1_i11.p1.p1,XM_962100.3,0,3372,LG9,OG0012904,TC012067,LG9,6773069,3859,34.84,1,Cyclin-G-associated kinase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X251],iB_05161,LG9,I,20,low,Female,LG9,Autosome,1.11799557,D_Tfree-Tcast_anc,0.9678876,0.20800305,1.15508822,0.15010797,1.333171443,C_Tconf_anc,1.135474459,1.174109582,0.231567065,0.197696984,0.773164072,D_Tfree-Tcast_anc,0.967887599,0.798815971,-0.324064916669687,0.194723526,1.146645934,B_Tbrev_anc,1.140115391,1.005727967,0.00824013188008116,0.006530543,1.163085358,A_MRCA,1.145292463,1.015535678,0.0222409257826193,0.017792895
T_cast_DN681_c0_g1_i11.p6.p1,XM_962264.3,0,393,LG9,OG0013062,TC012066,LG9,6787392,421,39.02,1,Intraflagellar transport protein 20 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X253],iB_14476,LG9,III,40,low,Female,LG9,Autosome,0.11930264,D_Tfree-Tcast_anc,0.11151392,0.09740215,1.06984526,0.00778872,0.143304557,C_Tconf_anc,0.148228078,0.966784155,-0.048734267,0.004923521,0.093951028,D_Tfree-Tcast_anc,0.111513918,0.842504949,-0.247242933574078,0.01756289,0.180591461,B_Tbrev_anc,0.16467701,1.096640396,0.133090523663409,0.015914452,0.259257094,A_MRCA,0.185993886,1.393901164,0.479128268719352,0.073263208
T_cast_DN6816_c2_g1_i1.p1.p1,XM_015985123.1,0,684,LG2,OG0010611,TC000822,LG2,6250466,815,44.9,1,Zinc finger protein 316-like Protein [Source:UniProtKB/TrEMBL;Acc:D6W8J2],iB_09613,LG2,II,30,low,Female,LG2,"LG2,Neo-X",0.07871222,D_Tfree-Tcast_anc,0.15956065,-1.0194455,0.49330592,0.08084844,0.114569203,C_Tconf_anc,0.14009763,0.81778116,-0.290213268,0.025528427,0.245590607,D_Tfree-Tcast_anc,0.159560654,1.539167714,0.622150442509086,0.086029953,0.180393488,B_Tbrev_anc,0.140380426,1.285033059,0.361805475447033,0.040013062,0.069651783,A_MRCA,0.124439293,0.559724996,-0.837209919355349,0.05478751
T_cast_DN682_c0_g1_i10.p1.p1,XM_008196978.2,0,1734,LG7,OG0010110,TC009322,LG7,383326,1773,37.23,1,"Poly(A) RNA polymerase, mitochondrial-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WRJ4]",iB_08615,LG7,II,60,low,Female,LG7,Autosome,0.53031772,D_Tfree-Tcast_anc,0.63081415,-0.2503581,0.84068774,0.10049643,0.374237551,C_Tconf_anc,0.487575734,0.767547531,-0.381672002,0.113338183,0.769444004,D_Tfree-Tcast_anc,0.630814147,1.219763394,0.286601325083867,0.138629858,0.390375436,B_Tbrev_anc,0.465808748,0.838059477,-0.254875459390714,0.075433312,0.439649762,A_MRCA,0.459912921,0.955941314,-0.0650060418134059,0.020263159
T_cast_DN6825_c0_g2_i1.p1.p1,XM_008192309.2,0,1614,LG3,OG0012101,TC003245,LG3,266179,1941,33.65,1,Locomotion-related protein Hikaru genki-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WED9],iB_06159,LG3,I,0,low,Female,LG3,Autosome,0.31447142,D_Tfree-Tcast_anc,0.27495031,0.193758,1.1437391,0.03952111,0.383666078,C_Tconf_anc,0.317054423,1.210095334,0.275120711,0.066611655,0.224220091,D_Tfree-Tcast_anc,0.274950306,0.81549315,-0.294255337066631,0.050730215,0.279988332,B_Tbrev_anc,0.312799665,0.895104323,-0.159872258594978,0.032811333,0.340580572,A_MRCA,0.319061048,1.067446416,0.0941636514207592,0.021519524
T_cast_DN6828_c0_g1_i2.p1.p1,XM_964795.3,0,900,LG10,OG0014149,TC011325,LG10,3469473,1708,43.85,1,UPF0396 protein CG6066-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X3Z6],iB_05014,LG10,I,70,low,Female,LG10,Autosome,1.13802499,D_Tfree-Tcast_anc,1.1484473,-0.0131524,0.99092487,0.01042231,1.510403646,C_Tconf_anc,1.190977202,1.26820534,0.342788356,0.319426444,1.147547155,D_Tfree-Tcast_anc,1.148447302,0.999216205,-0.00113122043948062,0.000900147,0.917775007,B_Tbrev_anc,1.106008269,0.829808449,-0.269149748151075,0.188233263,0.810486531,A_MRCA,1.039402279,0.779762127,-0.358894010579605,0.228915747
T_cast_DN6841_c0_g1_i1.p2.p1,XM_969135.3,0,387,LG7,OG0012276,TC009923,LG7,11780205,687,42.65,1,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:D6WQF8],iB_10362,LG7,II,40,low,Female,LG7,Autosome,1.44055354,D_Tfree-Tcast_anc,1.50354583,-0.0617456,0.95810418,0.06299228,1.865771717,C_Tconf_anc,1.529374466,1.219957414,0.286830787,0.336397251,1.55966192,D_Tfree-Tcast_anc,1.503545827,1.037322503,0.0528644965515066,0.056116093,1.301764096,B_Tbrev_anc,1.432209786,0.908919984,-0.137774801391519,0.13044569,0.939864457,A_MRCA,1.321242828,0.711348768,-0.491371021689208,0.381378371
T_cast_DN6842_c0_g1_i1.p1.p1,XM_008196937.2,0,453,LG7,OG0014801,TC009356,LG7,824406,1836,34.88,1,,iB_08606,LG7,II,20,low,Female,LG7,Autosome,0.64589225,D_Tfree-Tcast_anc,0.63918713,0.01505516,1.01049008,0.00670513,0.725682947,C_Tconf_anc,0.71214017,1.019017011,0.027178135,0.013542777,0.613060191,D_Tfree-Tcast_anc,0.639187129,0.959124744,-0.0602096301831229,0.026126938,0.719598799,B_Tbrev_anc,0.737362049,0.975909732,-0.0351803848669462,0.017763249,0.959157908,A_MRCA,0.787351376,1.218208207,0.284760728956729,0.171806532
